date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:46:51	70/70	---M--	200	added ('OK')	image/png	etag:%22b886fd165d4b7ac77d41fb52d87ffc60%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancy_title_over.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancy_title_over.png	(from https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/jquery.fancybox-1.3.4.css)
23:46:52	255/255	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2005%20Aug%202024%2018:46:53%20GMT	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_close.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_close.ca.delayed	(from https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/jquery.fancybox-1.3.4.css)
23:46:53	255/255	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2005%20Aug%202024%2018:46:54%20GMT	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_nav_left.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_nav_left.cb.delayed	(from https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/jquery.fancybox-1.3.4.css)
23:46:54	255/255	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2005%20Aug%202024%2018:46:54%20GMT	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_nav_right.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_nav_right.cc.delayed	(from https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/jquery.fancybox-1.3.4.css)
23:46:55	255/255	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2005%20Aug%202024%2018:46:55%20GMT	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_title_over.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_title_over.cd.delayed	(from https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/jquery.fancybox-1.3.4.css)
23:46:56	255/255	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2005%20Aug%202024%2018:46:55%20GMT	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_title_left.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_title_left.ce.delayed	(from https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/jquery.fancybox-1.3.4.css)
23:46:57	255/255	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2005%20Aug%202024%2018:46:56%20GMT	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_title_main.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_title_main.cf.delayed	(from https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/jquery.fancybox-1.3.4.css)
23:46:57	255/255	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2005%20Aug%202024%2018:46:57%20GMT	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_title_right.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_title_right.d0.delayed	(from https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/jquery.fancybox-1.3.4.css)
23:46:58	255/255	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2005%20Aug%202024%2018:46:59%20GMT	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_loading.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_loading.d1.delayed	(from https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/jquery.fancybox-1.3.4.css)
23:46:59	255/255	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2005%20Aug%202024%2018:47:00%20GMT	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_shadow_n.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_shadow_n.d2.delayed	(from https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/jquery.fancybox-1.3.4.css)
23:47:00	255/255	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2005%20Aug%202024%2018:47:01%20GMT	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_shadow_ne.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_shadow_ne.d3.delayed	(from https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/jquery.fancybox-1.3.4.css)
23:47:01	255/255	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2005%20Aug%202024%2018:47:01%20GMT	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_shadow_e.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_shadow_e.d4.delayed	(from https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/jquery.fancybox-1.3.4.css)
23:47:02	255/255	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2005%20Aug%202024%2018:47:02%20GMT	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_shadow_se.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_shadow_se.d5.delayed	(from https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/jquery.fancybox-1.3.4.css)
23:47:03	255/255	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2005%20Aug%202024%2018:47:03%20GMT	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_shadow_s.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_shadow_s.d6.delayed	(from https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/jquery.fancybox-1.3.4.css)
23:47:04	255/255	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2005%20Aug%202024%2018:47:04%20GMT	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_shadow_sw.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_shadow_sw.d7.delayed	(from https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/jquery.fancybox-1.3.4.css)
23:47:05	255/255	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2005%20Aug%202024%2018:47:05%20GMT	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_shadow_w.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_shadow_w.d8.delayed	(from https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/jquery.fancybox-1.3.4.css)
23:47:05	255/255	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2005%20Aug%202024%2018:47:06%20GMT	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_shadow_nw.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/fancybox/fancy_shadow_nw.d9.delayed	(from https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/jquery.fancybox-1.3.4.css)
23:47:07	4720/4720	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Aug%202024%2018:47:07%20GMT	https://amalfipizza.com.au/cdn-cgi/l/email-protection	C:/Users/Sumair%20Shah/Desktop/rest/Extract/amalfipizza.com.au/cdn-cgi/l/email-protection.html	(from https://amalfipizza.com.au/?page=privacy)
23:47:08	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a9617e-4d7%22	https://amalfipizza.com.au/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/amalfipizza.com.au/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://amalfipizza.com.au/?page=privacy)
23:47:27	6568/6568	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Apr%202021%2006:28:19%20GMT	https://amalfipizza.com.au/core/core/mybasket.php	C:/Users/Sumair%20Shah/Desktop/rest/Extract/amalfipizza.com.au/core/core/mybasket.dc.delayed	(from https://amalfipizza.com.au/core/mybasket.php)
23:47:46	301/301	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Aug%202024%2018:47:47%20GMT	https://amalfipizza.com.au/core/view_customer_details.php?page=new_customer	C:/Users/Sumair%20Shah/Desktop/rest/Extract/amalfipizza.com.au/core/view_customer_details5759.html	(from https://amalfipizza.com.au/core/view_customer_details.php)
